text,intent
"Tìm phòng khám nha khoa tốt trong khu vực.",clinic
"Tôi cần tìm cơ sở khám bệnh có dịch vụ chăm sóc sức khỏe toàn diện.",clinic
"Tôi cần tìm cơ sở khám bệnh ở gần nhà.",clinic
"Tôi cần tìm cơ sở khám bệnh ở quận 6.",clinic
"Tôi cần tìm cơ sở khám bệnh uy tín ở quận 1.",clinic
"Tôi cần tìm phòng khám chuyên về bệnh lý hô hấp ở đâu?",clinic
"Tôi cần tìm phòng khám chuyên về bệnh lý nội khoa ở đâu?",clinic
"Tôi cần tìm phòng khám chuyên về bệnh lý nội tiết ở đâu?",clinic
"Tôi cần tìm phòng khám chuyên về bệnh lý thần kinh ở đâu?",clinic
"Tôi cần tìm phòng khám chuyên về bệnh tâm thần ở đâu?",clinic
"Tôi cần tìm phòng khám chuyên về xương khớp ở đâu?",clinic
"Tôi cần tìm phòng khám có bác sĩ chuyên về bệnh lý hô hấp.",clinic
"Tôi cần tìm phòng khám có bác sĩ chuyên về bệnh lý nhi khoa.",clinic
"Tôi cần tìm phòng khám có bác sĩ chuyên về bệnh lý tâm thần kinh.",clinic
"Tôi cần tìm phòng khám đa khoa trong khu vực.",clinic
"Tôi cần tìm phòng khám để khám sức khỏe tổng quát ở đâu?",clinic
"Tôi cần tìm phòng khám để kiểm tra sức khỏe người cao tuổi ở đâu?",clinic
"Tôi cần tìm phòng khám để kiểm tra sức khỏe sinh sản ở đâu?",clinic
"Tôi cần tìm phòng khám để kiểm tra sức khỏe trẻ em ở đâu?",clinic
"Tôi cần tìm phòng khám để thăm khám sức khỏe sinh sản ở đâu?",clinic
"Tôi cần tìm phòng khám để thăm khám sức khỏe tổng quát ở đâu?",clinic
"Tôi cần tìm phòng khám nha khoa ở đâu?",clinic
"Tôi cần tìm phòng khám phụ khoa ở đâu?",clinic
"Tôi cần tìm phòng khám tai mũi họng ở đâu?",clinic
"Tôi cần tìm phòng khám tâm lý ở đâu?",clinic
"Tôi muốn tìm phòng khám chuyên khoa về ung thư.",clinic
"Tôi muốn tìm phòng khám có bác sĩ chuyên khoa về bệnh lý miễn dịch.",clinic
"Tôi muốn tìm phòng khám có bác sĩ chuyên về bệnh lý hô hấp.",clinic
"Tôi muốn tìm phòng khám có bác sĩ chuyên về bệnh lý nội khoa.",clinic
"Tôi muốn tìm phòng khám có bác sĩ chuyên về bệnh lý tim mạch.",clinic
"Tôi muốn tìm phòng khám có dịch vụ chăm sóc sức khỏe tại nhà cho người cao tuổi.",clinic
"Tôi muốn tìm phòng khám có dịch vụ chăm sóc sức khỏe tại nhà cho trẻ sơ sinh.",clinic
"Tôi muốn tìm phòng khám có dịch vụ chăm sóc sức khỏe tại nhà cho trẻ em.",clinic
"Tôi muốn tìm phòng khám có dịch vụ chăm sóc sức khỏe tại nhà.",clinic
"Tôi muốn tìm phòng khám có dịch vụ khám bệnh cho trẻ em.",clinic
"Tôi muốn tìm phòng khám có dịch vụ tầm soát ung thư.",clinic
"Tôi muốn tìm phòng khám có dịch vụ tư vấn dinh dưỡng.",clinic
"Tôi muốn tìm phòng khám có dịch vụ tư vấn sức khỏe cho trẻ em.",clinic
"Tôi muốn tìm phòng khám có dịch vụ tư vấn sức khỏe online.",clinic
"Tôi muốn tìm phòng khám có dịch vụ tư vấn sức khỏe trực tuyến.",clinic
"Tôi muốn tìm phòng khám có dịch vụ xét nghiệm nhanh cho trẻ em.",clinic
"tôi muốn tìm phòng khám gần quận 1", clinic
"tôi muốn tìm phòng khám gần quận 10", clinic
"tôi muốn tìm phòng khám gần quận 11", clinic
"tôi muốn tìm phòng khám gần quận 12", clinic
"tôi muốn tìm phòng khám gần quận 2", clinic
"tôi muốn tìm phòng khám gần quận 3", clinic
"tôi muốn tìm phòng khám gần quận 4", clinic
"tôi muốn tìm phòng khám gần quận 5", clinic
"tôi muốn tìm phòng khám gần quận 6", clinic
"tôi muốn tìm phòng khám gần quận 7", clinic
"tôi muốn tìm phòng khám gần quận 8", clinic
"tôi muốn tìm phòng khám gần quận 9", clinic
"Tôi muốn tìm phòng khám gia đình trong khu vực.",clinic
"Tôi muốn tìm phòng khám vật lý trị liệu.",clinic


" Bệnh viện  điều trị thần kinh gần Nhà Bè.", hospital
" Giờ làm việc của Bệnh viện  gần Tân Bình" , hospital
" Số điện thoại của Bệnh viện  gần Tân Bình" , hospital
" Thời gian mở cửa của Bệnh viện  gần Tân Bình" , hospital
" Thông tin của Bệnh viện  gần Tân Bình" , hospital
"Bạn có thể giới thiệu bệnh viện nào tốt không?",hospital
"Bệnh viện  bệnh gan gần Tân Phú." , hospital
"Bệnh viện  bệnh máu gần Quận 11." , hospital
"Bệnh viện  chữa bệnh tiểu đường gần Thủ Đức." , hospital
"Bệnh viện  chuyên gan gần Quận 11." , hospital
"Bệnh viện  chuyên gan gần Thủ Đức." , hospital
"Bệnh viện  chuyên khoa da liễu gần Quận 11", hospital
"Bệnh viện  chuyên khoa thần kinh gần Quận 11." , hospital
"Bệnh viện  chuyên khoa tiểu đường gần Tân Bình." , hospital
"Bệnh viện  chuyên khoa tiêu hóa gần Quận 12." , hospital
"Bệnh viện  chuyên khoa tim mạch gần Quận 10", hospital
"Bệnh viện  chuyên khoa xương khớp gần Quận 10." , hospital
"Bệnh viện  chuyên khoa xương khớp gần Tân Phú." , hospital
"Bệnh viện  chuyên thận gần Quận 12." , hospital
"Bệnh viện  chuyên thận gần Thủ Đức." , hospital
"Bệnh viện  chuyên về HIV gần Thủ Đức." , hospital
"Bệnh viện  chuyên về máu gần Quận 12." , hospital
"Bệnh viện  chuyên về thần kinh gần Tân Bình." , hospital
"Bệnh viện  cơ xương khớp gần Tân Bình." , hospital
"Bệnh viện  điều trị bệnh gan gần Bình Thạnh." , hospital
"Bệnh viện  điều trị bệnh máu gần Tân Bình." , hospital
"Bệnh viện  điều trị bệnh ruột gần Tân Bình." , hospital
"Bệnh viện  điều trị bệnh thận gần Tân Bình." , hospital
"Bệnh viện  điều trị bệnh xương khớp gần Gò Vấp." , hospital
"Bệnh viện  điều trị HIV gần Bình Thạnh." , hospital
"Bệnh viện  điều trị thần kinh gần Bình Thạnh." , hospital
"Bệnh viện  điều trị tiểu đường gần Quận 11." , hospital
"Bệnh viện  dinh dưỡng cho người tiểu đường gần Bình Thạnh." , hospital
"Bệnh viện  gần Bình Tân", hospital
"Bệnh viện  gần Bình Thạnh" , hospital
"Bệnh viện  gần Củ Chi ", hospital
"Bệnh viện  gan gần Gò Vấp." , hospital
"Bệnh viện  gan gần Nhà Bè." , hospital
"Bệnh viện  gan gần Quận 12." , hospital
"Bệnh viện  gần Gò Vấp ", hospital
"Bệnh viện  gần Hóc Môn" , hospital
"Bệnh viện  gan mật gần Bình Tân." , hospital
"Bệnh viện  gan mật gần Quận 10." , hospital
"Bệnh viện  gan mật gần Tân Bình." , hospital
"Bệnh viện  gần Nhà Bè ", hospital
 "Bệnh viện  gần Tân Bình" , hospital
"Bệnh viện  gần Tân Phú ", hospital
"Bệnh viện  gần Thủ Đức ", hospital
"Bệnh viện  HIV gần Quận 10." , hospital
"Bệnh viện  HIV gần Tân Bình." , hospital
"Bệnh viện  HIV/AIDS gần Gò Vấp." , hospital
"Bệnh viện  hỗ trợ HIV gần Quận 12." , hospital
"Bệnh viện  hỗ trợ HIV gần Tân Phú." , hospital
"Bệnh viện  huyết học gần Bình Thạnh." , hospital
"Bệnh viện  huyết học gần Nhà Bè." , hospital
"Bệnh viện  huyết học gần Quận 10." , hospital
"Bệnh viện  huyết học gần Tân Phú." , hospital
"Bệnh viện  máu gần Bình Tân." , hospital
"Bệnh viện  máu gần Gò Vấp." , hospital
"Bệnh viện  máu gần Thủ Đức." , hospital
"Bệnh viện  nhi khoa gần Quận 12", hospital
"Bệnh viện  ruột gần Bình Tân." , hospital
"Bệnh viện  ruột gần Gò Vấp." , hospital
"Bệnh viện  ruột gần Quận 11." , hospital
"Bệnh viện  ruột gần Thủ Đức." , hospital
"Bệnh viện  sản phụ khoa gần Tân Phú", hospital
"Bệnh viện  sản phụ khoa gần Thủ Đức", hospital
"Bệnh viện  tai mũi họng gần Củ Chi", hospital
"Bệnh viện  tai mũi họng gần Hóc Môn", hospital
"Bệnh viện  thận gần Bình Tân." , hospital
"Bệnh viện  thận gần Bình Thạnh." , hospital
"Bệnh viện  thận gần Gò Vấp." , hospital
"Bệnh viện  thận gần Nhà Bè." , hospital
"Bệnh viện  thận gần Quận 11." , hospital
"Bệnh viện  thần kinh gần Bình Tân." , hospital
"Bệnh viện  thần kinh gần Gò Vấp", hospital
"Bệnh viện  thần kinh gần Gò Vấp." , hospital
"Bệnh viện  thần kinh gần Quận 10." , hospital
"Bệnh viện  thần kinh gần Quận 12." , hospital
"Bệnh viện  thần kinh gần Tân Phú." , hospital
"Bệnh viện  thần kinh gần Thủ Đức." , hospital
"Bệnh viện  thận tiết niệu gần Quận 10." , hospital
"Bệnh viện  thận tiết niệu gần Tân Phú." , hospital
"Bệnh viện  tiểu đường gần Bình Tân." , hospital
"Bệnh viện  tiểu đường gần Gò Vấp." , hospital
"Bệnh viện  tiểu đường gần Nhà Bè." , hospital
"Bệnh viện  tiểu đường gần Quận 10." , hospital
"Bệnh viện  tiểu đường gần Quận 12." , hospital
"Bệnh viện  tiểu đường gần Tân Phú." , hospital
"Bệnh viện  tiêu hóa gần Bình Thạnh." , hospital
"Bệnh viện  tiêu hóa gần Nhà Bè." , hospital
"Bệnh viện  tiêu hóa gần Quận 10." , hospital
"Bệnh viện  tiêu hóa gần Tân Phú." , hospital
"Bệnh viện  trị liệu xương khớp gần Quận 12." , hospital
"Bệnh viện  tư vấn HIV gần Nhà Bè." , hospital
"Bệnh viện  xét nghiệm HIV gần Bình Tân." , hospital
"Bệnh viện  xét nghiệm HIV gần Quận 11." , hospital
"Bệnh viện  xương khớp gần Bình Tân." , hospital
"Bệnh viện  xương khớp gần Bình Thạnh." , hospital
"Bệnh viện  xương khớp gần Nhà Bè", hospital
"Bệnh viện  xương khớp gần Nhà Bè." , hospital
"Bệnh viện  xương khớp gần Quận 11." , hospital
"Bệnh viện  xương khớp gần Thủ Đức." , hospital
"Bệnh viện có dịch vụ khám bệnh miễn phí cho người cao tuổi không?",hospital
"Bệnh viện có dịch vụ khám bệnh miễn phí cho trẻ em không?",hospital
"Bệnh viện có dịch vụ tư vấn sức khỏe miễn phí cho người dân không?",hospital
"Bệnh viện có dịch vụ tư vấn sức khỏe miễn phí không?",hospital
"Bệnh viện có dịch vụ xét nghiệm nhanh không?",hospital
"Bệnh viện có dịch vụ xét nghiệm sức khỏe định kỳ không?",hospital
"Bệnh viện có hỗ trợ chi phí cho bệnh nhân không có bảo hiểm không?",hospital
"Bệnh viện có hỗ trợ chi phí cho bệnh nhân nghèo không?",hospital
"Bệnh viện có hỗ trợ chi phí khám bệnh cho người nghèo không?",hospital
"Bệnh viện có hỗ trợ chi phí khám cho bệnh nhân nghèo không?",hospital
"Bệnh viện có hỗ trợ cho bệnh nhân có bảo hiểm không?",hospital
"Bệnh viện có hỗ trợ cho bệnh nhân có bảo hiểm y tế không?",hospital
"Bệnh viện có hỗ trợ cho bệnh nhân không có bảo hiểm không?",hospital
"Bệnh viện có làm thêm giờ không?",hospital
"Bệnh viện có làm việc vào ngày nghỉ lễ không?",hospital
"Bệnh viện có thời gian làm việc linh hoạt không?",hospital
"Bệnh viện nổi tiếng ở tp HCM." , hospital
"Chuyên khoa của Bệnh viện  chợ rẫy." , hospital
"Chuyên khoa của Bệnh viện  nhân dân 115." , hospital
"Chuyên khoa của Bệnh viện 115." , hospital
"Chuyên khoa của Bệnh viện công ở hcm ." , hospital
"Chuyên khoa của Bệnh viện đại học y dược tp hcm." , hospital
"Chuyên khoa của Bệnh viện mắt tphcm ." , hospital
"Chuyên khoa của Bệnh viện nhi đồng 1." , hospital
"Chuyên khoa của Bệnh viện nhi đồng2 ." , hospital
"Chuyên khoa của Bệnh viện nhiệt đới." , hospital
"Chuyên khoa của Bệnh viện phạm ngọc thạch ." , hospital
"Chuyên khoa của Bệnh viện từ dũ." , hospital
"Có bệnh viện nào có bác sĩ chuyên khoa tim mạch không?",hospital
"Có bệnh viện nào có bác sĩ chuyên tiêm vaccine không?",hospital
"Có bệnh viện nào có chương trình khám sức khỏe miễn phí không?",hospital
"Có bệnh viện nào có dịch vụ chăm sóc sức khỏe cho người cao tuổi không?",hospital
"Có bệnh viện nào có dịch vụ chăm sóc sức khỏe tại nhà không?",hospital
"Có bệnh viện nào có dịch vụ chăm sóc sức khỏe tâm lý không?",hospital
"Có bệnh viện nào có dịch vụ chăm sóc sức khỏe tâm thần không?",hospital
"Có bệnh viện nào có dịch vụ dinh dưỡng không?",hospital
"Có bệnh viện nào có dịch vụ hỗ trợ bảo hiểm y tế không?",hospital
"Có bệnh viện nào có dịch vụ khám bệnh cho người cao tuổi không?",hospital
"Có bệnh viện nào có dịch vụ khám bệnh cho người dân tộc không?",hospital
"Có bệnh viện nào có dịch vụ khám bệnh cho người nước ngoài không?",hospital
"Có bệnh viện nào có dịch vụ khám bệnh cho người tàn tật không?",hospital
"Có bệnh viện nào có dịch vụ khám bệnh cho trẻ em không?",hospital
"Có bệnh viện nào có dịch vụ khám bệnh miễn phí cho người nghèo không?",hospital
"Có bệnh viện nào có dịch vụ khám bệnh miễn phí cho trẻ em không?",hospital
"Có bệnh viện nào có dịch vụ khám bệnh miễn phí không?",hospital
"Có bệnh viện nào có dịch vụ khám bệnh ngoài giờ không?",hospital
